id,city,district,local_id,name,addr,TYPE,SUMMARY,TEL,PAYEX,SERVICETIME,TW97X,TW97Y,TOTALCAR,TOTALMOTOR,TOTALBIKE
30039,新北市,中和區,NPZH,建一路停車場,中和區建一路245號旁停車場,2,平面式臨時路外停車場,2991-7978,小型車計時每小時100元;小型車月租每月6000元;,0~24時,299295,2765555.5,29,0,
170036,新北市,林口區,NPLK,九樹社區停車場,新北市林口區公園路120-1號,2,立體式建築附設停車空間,26068780,小型車月租每月5000元;,0~24時,287333,2773695,46,0,
50104,新北市,新莊區,NPXZ,頭成停車場,新北市新莊區思原路128巷與頭城街交叉口50公尺處,2,平面式臨時路外停車場,919218244,小型車計時每小時20元;小型車月租每月2000元;,0~24時,296539.2,2771095,44,0,
20061,新北市,三重區,NPSC,忠孝碼頭停車場,新北市三重區忠孝橋下高灘地臨時停車場/三重區環河南路與大同南路交叉口附近,2,平面式臨時路外停車場,2971-0770,小型車計時每小時20元;小型車月租每月4000元;,0~24時,300374.5,2772090,76,0,
20018,新北市,三重區,NPSC,淡水河畔停車場,三重區環河北路堤外道中山高速公路下之高灘地,2,平面式臨時路外停車場,29710770,小型車計時每小時20元;小型車月租每月4000元;大型車計時每小時40元;大型車月租每月8000元;,0~24時,300691.5,2774563,674,300,
280010,新北市,萬里區,NPWA,野柳海洋世界停車場,新北市萬里區野柳里港東路167-3號,2,平面式臨時路外停車場,24921111,小型車計時每小時20元;小型車計次每次100元;,0~24時,319644.3,2788592,149,0,
40001,新北市,永和區,NPYH,永和仁愛公園地下停車場,永和區仁愛路244-1號B1、B2,1,立體式多目標附建停車場,22316406,小型車計時每小時30元;小型車月租每月4000元;,0~24時,301125.5,2767094.5,645,0,
170037,新北市,林口區,NPLK,圓舞曲停車場,新北市林口區文化北路1段299巷16號,2,立體式建築附設停車空間,26097811,小型車月租每月5000元;機車月租美月2500元;,0~24時,286272.3,2773955,23,23,
20073,新北市,三重區,NPSC,永福國小地下停車場,三重區永福街66號地下1至地下2層,1,立體式建築附設停車空間,8283-9364,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月4000元;身障車月租每月2000元;,0~24時,298389.5,2774443.5,210,0,
150023,新北市,五股區,NPWG,臻美大樓停車場,新北市五股區新五路2段373號B1,2,立體式建築附設停車空間,23083788,小型車月租每月6000元;機車月租每月1000元;,0~24時,294788.5,2775649,27,27,
170032,新北市,林口區,NPLK,台灣聯通昕境廣場停車場,昕北市林口區文化三路1段402巷2號,2,立體式-機械建築附設停車空間,25235000,小型車計時每小時60元;小型車月租每月6000元;,0~24時,287213.2,2773977,117,0,
130052,新北市,土城區,NPTC,土城中一停車場,新北市土城區中華路一段50號旁空地,2,平面式臨時路外停車場,2523-5000,小型車計時每小時60元;小型車月租每月5000元;,0~24時,294997.5,2764616,36,0,
110036,新北市,汐止區,NPXI,國泰汐止場停車場,汐止區建成路59巷2號B2至B4,2,立體式建築附設停車空間,2523-5000,小型車計時每小時40元;小型車月租每月4000元;,0~24時,316922.5,2774242,366,0,
20087,新北市,三重區,NPSC,介壽場停車場,三重區龍門路6-1號,2,平面式建築附設停車空間,2523-5000,;,0~24時,299915.298,2773804.463,6,0,
40028,新北市,永和區,NPYH,台灣聯通永一場,新北市永和區永和路二段116號B1,2,立體式建築附設停車空間,2523-5000,小型車計時每小時80元;小型車月租每月8000元;,0~24時,302000.5,2767213,19,0,
50084,新北市,新莊區,NPXZ,新莊中正停車場,新北市新莊區中正路620號,2,平面式臨時路外停車場,2523-5000,小型車計時每小時60元;小型車月租每月8000元;機車計時每小時10元;,0~24時,292655.1,2769094,113,55,
140023,新北市,蘆洲區,NPLZ,台灣聯通徐匯廣場停車場,新北市蘆洲區中山一路6、8號(代表號)地下3至6層,2,立體式建築附設停車空間,2523-5000,小型車計時每小時100元;小型車月租每月8000元;,0~24時,298464.4,2774785,127,0,
10112,新北市,板橋區,NPBQ,江子翠停車場,新北市板橋區縣民大道三段155號旁,2,平面式臨時路外停車場,2523-5000,小型車計時每小時60元;小型車月租每月5000元;,0~24時,298307.1,2768529,61,0,
10120,新北市,板橋區,NPBQ,台灣聯通府中停車場,新北市板橋區中山路一段104號B1,2,立體式建築附設停車空間,2523-5000,小型車計時每小時60元;小型車月租每月7000元;,0~24時,296692.7,2767019,12,0,
20112,新北市,三重區,NPSC,美麗人生停車場,新北市三重區光復路1段45號B1、B2,2,立體式建築附設停車空間,85116666#100,小型車計時每小時100元;機車計次每次100元;小型車計次每次30元;機車計次每次30元;,0~24時,297638.5,2771225,67,67,
10141,新北市,新店區,NPXD,宏達經營管理顧問有限公司安和停車場,新北市新店區安和路2段141號旁空地,2,平面式臨時路外停車場,29869257,小型車計時每小時40元;小型車月租每月5000元;,0~24時,302426.8,2762764,116,0,
30008,新北市,中和區,NPZH,中和區公有民享市場地下停車場,新北市中和區民享街37號B1,1,立體式多目標附建停車場,2221-0545,小型車計時每小時20元;小型車月租每月4000元;身障車月租每月2000元;機車計次每次10元;機車月租每月300元;身障機車月租每月150元;,0~24時,297872.5,2766258,55,12,
30114,新北市,中和區,NPZH,便利停車場連城站,新北市中和區連城路190之8號旁空地,2,平面式臨時路外停車場,22438300,小型車計時每小時40元;小型車月租每月3500元;小型車計次每次190元;,0~24時,269423.7,2765549,117,0,
40029,新北市,永和區,NPYH,北城玫瑰停車場,新北市永和區民生路46巷56號B2,2,立體式建築附設停車空間,2945-5131,小型車計時每小時50元;,0~24時,302572,2765492.5,169,0,
50106,新北市,新莊區,NPXZ,新莊副都心停車場,新北市新莊區富貴路與麗水路交叉口,2,平面式臨時路外停車場,22461708,小型車計時每小時30元;小型車月租每月4000元;,0~24時,295572.6,2772195,62,0,
40048,新北市,永和區,NPYH,振順停車場,新北市永和區環河西路1段中正水門進入向左轉,2,平面式臨時路外停車場,921849746,小型車月租每月2500元;,0~24時,301994.2,2767959,75,0,
140021,新北市,蘆洲區,NPLZ,蘆洲國小地下停車場,蘆洲區中正路100號B1~B3,1,立體式多目標附建停車場,8285-8495,小型車計時每小時30元;小型車月租每月3500元;,0~24時,297404.5,2775184.5,259,0,
100041,新北市,淡水區,NPTS,Times 寶雅淡水中山北路店停車場,新北市淡水區中山北路2段96、98號,2,平面式建築附設停車空間,800888924,小型車計時每小時80元;小型車月租每月8000元;,0~24時,294800,2786233,12,0,
20049,新北市,三重區,NPSC,湯城三期停車場,新北市三重區重新路5段609巷及中興北街交叉口,2,平面式臨時路外停車場,29990973,小型車計時每小時30元;小型車月租每月3000元;機車計次每次30元;機車月租每月500元;,0~24時,297352.5,2770958.5,439,1223,
30116,新北市,中和區,NPZH,興南國小收費停車場,新北市中和區興南路1段135巷24號B1,2,立體式多目標附建停車場,29422349#830、832,;,24小時,301456.3,2764453,35,0,
10042,新北市,板橋區,NPBQ,ViViPARK藝文中心停車場,新北市板橋區莊敬路62號,2,平面式建築附設停車空間,978998140,小型車計時每小時30元;小型車月租每月4000元;,0~24時,297652.5,2768767.5,69,0,
40049,新北市,永和區,NPYH,河堤停車 場,新北市永和區中正橋北往南下堤外匝道右側,2,平面式臨時路外停車場,29215989,小型車月租每月3000元;,0~24時,301923.7,2767930,200,0,
100030,新北市,淡水區,NPTS,新北市淡水區淡水國民小學停車場,新北市淡水區中山路160號,2,平面式多目標附建停車場,22526381,小型車計時每小時40元;,0~24時,294472.4,2784989,20,0,
60081,新北市,新店區,NPXD,白金花園收費停車場,新北市新店區安興路77號,2,立體式建築附設停車空間,86669911,小型車計時每小時30元;,0~24時,302055.1,2763145,98,0,
140032,新北市,蘆洲區,NPLZ,嘟嘟房蘆洲中山站,新北市蘆洲區中山一路281巷口,2,平面式臨時路外停車場,26550818,小型車計時每小時60元;小型車月租每月6000元;,0~24時,297629.8,2774691,7,0,
80027,新北市,鶯歌區,NPYG,銘鎮停車收費停車場,新北市鶯歌區建國路12號對面空地,2,平面式臨時路外停車場,979589756,小型車計時每小時30元;小型車月租每月4000元;小型車計次每次150元;,0~24時,285973.8,2760986,78,0,
100032,新北市,淡水區,NPTS,淡水文化機車立體停車場,新北市淡水區文化路57號,1,立體式多目標附建停車場,922712610,機車計次每次20元;機車月租每月240元;機車計次每次30元;機車月租每月360元;,0~24時,294160.2,2785000,0,393,
60001,新北市,新店區,NPXD,大豐公有地下停車場,新北市新店區民族路109號,1,立體式多目標附建停車場,29117007,小型車計時每小時30元;小型車月租每月4000元;機車計次每次10元;機車月租每月300元;,0~24時,304372,2763359.5,198,27,
30010,新北市,中和區,NPZH,中和區莊敬停車場,新北市中和區莊敬路30號,1,平面式臨時路外停車場,24551299,小型車計時每小時30元;小型車月租每月4000元;,0~24時,300577,2766410.5,58,0,
130060,新北市,土城區,NPTC,土城頂埔平面停車場,新北市土城區中央路4段203號旁空地(頂埔國小旁),2,平面式臨時路外停車場,27888751,小型車計時每小時30元;小型車月租每月6000元;身障車月租每月3000元;,0~24時,291748.4,2760852,183,0,
10096,新北市,板橋區,NPBQ,Times板橋金門街停車場,新北市板橋區金門街306-2號對面,2,平面式臨時路外停車場,800888924,小型車計時每小時80元;小型車月租每月8000元;,0~24時,293286.9,2764212,17,0,
50087,新北市,新莊區,NPXZ,吉拾停車場新莊中正場,新北市新莊區中正路1號B1~B3,2,立體式建築附設停車空間,8228-0188,小型車計時每小時100元;機車計時每小時50元;,0~24時,296897.8,2770446,641,499,
10142,新北市,林口區,NPLK,丞石淳收費停車場,新北市林口區文化北路1段526巷13號,2,立體式建築附設停車空間,27713778,小型車計時每小時50元;小型車月租每月6000元;,09~18時,287139.5,2774561,17,0,
20115,新北市,三重區,NPSC,水岸誠品停車場,新北市三重區河邊北街168號B1~B3,2,立體式建築附設停車空間,29784978,小型車計時每小時50元;機車計次每次50元;,0~24時,300735.5,2773999,30,30,
30035,新北市,中和區,NPZH,興南停車場,中和區景新街410巷24號4至7樓頂層,2,立體式建築附設停車空間,2941-3947,小型車計時每小時40元;小型車月租每月5000元;,0~24時,300978,2764199.5,205,0,
170038,新北市,林口區,NPLK,禮御停車場,新北市林口區吉祥路176號,2,立體式建築附設停車空間,86019453,小型車計時每小時200元;,08~15時,287936.3,2774798,26,26,
130056,新北市,土城區,NPTC,新北市土城區莒光四村平面停車場,新北市土城區中央路1段189巷口南側,1,平面式臨時路外停車場,2542-0001,小型車計時每小時20元;小型車月租每月4000元;小型車月租每月3200元;小型車月租每月2000元;機車計次每次10元;機車月租每月120元;,0~24時,295071.9,2764421,334,30,
110044,新北市,汐止區,NPXI,台灣科學園區收費停車場,新北市汐止區大同路一段237號B1,2,立體式建築附設停車空間,26902058分機31,小型車計時每小時20元;,0~24時,314160.4,2772486,216,0,
50109,新北市,新莊區,NPXZ,中原二平面停車場,新北市新莊區中原路237號對面空地,2,平面式臨時路外停車場,27888751,小型車計時每小時30元;小型車月租每月4000元;,0~24時,295357.5,2771886,11,0,
20020,新北市,三重區,NPSC,新北市三重區環河快速高架橋下平面停車場,新北市三重區河邊北街70號對面，位於環河北路近開元公園至環河北路128巷,1,平面式多目標附建停車場,29746496,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3500元;機車計次每次10元;,0~24時,300868,2773590.5,128,268,
20011,新北市,三重區,NPSC,新北市三重區中山高架橋下(中山段)停車場,新北市三重區中山高架橋下方橋墩編號P35至P51,1,平面式多目標附建停車場,22504586,小型車計時每小時30元;小型車月租每月3000元;機車計次每次10元;機車月租每月100元;,0~24時,298728,2772678.5,145,50,
30115,新北市,中和區,NPZH,永新收費停車場,新北市中和區莒光路120巷與84巷口,2,平面式臨時路外停車場,27560709,小型車計時每小時30元;小型車月租每月4000元;,0~24時,297581.2,2766124,40,0,
20037,新北市,三重區,NPSC,三重重陽站停車場,三重區重陽路一段26巷10號旁,2,平面式臨時路外停車場,2655-0818,小型車計時每小時50元;小型車月租每月9600元;,0~24時,299007.5,2772181,58,0,
130010,新北市,土城區,NPTC,捷運永寧站轉乘停車場,新北市土城區中央路3段105號,2,平面式多目標附建停車場,2550-5600#3218,小型車計時每小時20元;小型車計時每小時10元;小型車月租每月2500元;小型車月租每月1500元;機車計次每次10元;機車月租每月150元;,0~24時,294012,2762136,202,1137,
130011,新北市,土城區,NPTC,捷運海山站轉乘停車場,新北市土城區海山路39號,2,立體式多目標附建停車場,2550-5600#3218,小型車計時每小時30元;小型車計時每小時20元;小型車月租每月3500元;機車計次每次20元;機車月租每月300元;,0~24時,295344.538,2764411,63,102,
130059,新北市,土城區,NPTC,捷運頂埔站轉乘停車場,新北市土城區中央路4段51-6號,2,立體式建築附設停車空間,2550-5600#3218,小型車計時每小時20元;小型車計時每小時10元;小型車月租每月3000元;機車計次每次20元;機車月租每月300元;,0~24時,292352,2761368,77,298,
10116,新北市,板橋區,NPBQ,捷運府中站轉乘停車場,新北市板橋區縣民大道一段193號,2,平面式多目標附建停車場,25505600分機3218,機車計次每次20元;機車計次每次30元;機車月租每月300元;,0~24時,296301.3,2766756,0,575,
10044,新北市,板橋區,NPBQ,捷運江子翠轉乘停車場,新北市板橋區文化路二段367號,1,平面式多目標附建停車場,2550-5600#3218,小型車月租每月3500元;,0~24時,297740.5,2769296.5,26,0,
30026,新北市,中和區,NPZH,捷運南勢角站轉乘停車場,新北市中和區捷運路6號,2,立體式多目標附建停車場,2550-5600#3218,小型車計時每小時30元;小型車計時每小時40元;小型車計時每小時10元;小型車月租每月4000元;小型車月租每月2000元;,0~24時,301482,2764750,340,0,
60007,新北市,新店區,NPXD,捷運新店站轉乘停車場,新北市新店區北宜路1段2號B2~B4,2,立體式多目標附建停車場,2550-5600#3218,小型車計時每小時30元;小型車計時每小時40元;小型車計時每小時30元;小型車計時每小時20元;小型車月租每月3500元;小型車月租每月1500元;機車計次每次30元;機車月租每月300元;,0~24時,304291,2761187.5,209,393,
140015,新北市,蘆洲區,NPLZ,捷運蘆洲站轉乘停車場,新北市蘆洲區三民路386號,2,平面式多目標附建停車場,2550-5600#3218,機車計次每次20元;機車月租每月300元;小型車計時每小時20元;,0~24時,296975,2775953,2,360,
60027,新北市,新店區,NPXD,中興平面停車場,新店區中興路三段3號對面空地,1,平面式臨時路外停車場,8914-5594,;,0~24時,305193.5,2763362.5,480,0,
50108,新北市,新莊區,NPXZ,中原一平面停車場,新北市新莊區中原路317號對面空地,2,平面式臨時路外停車場,27888751,小型車計時每小時30元;小型車月租每月4000元;,0~24時,295081.3,2771885,45,0,
30025,新北市,中和區,NPZH,中和區枋寮停車場,新北市中和區中和路及泰和街口,1,平面式臨時路外停車場,24551299,小型車計時每小時30元;小型車月租每月4000元;,0~24時,300522.1648,2766004.498,40,0,
10143,新北市,新莊區,NPXZ,Times 新莊中原路3停車場,新北市新莊區中原路/福壽街與昌平街間,2,平面式臨時路外停車場,800888924,小型車計時每小時80元;小型車月租每月8000元;,0~24時,296090.9,2771953,126,0,
70015,新北市,樹林區,NPSL,聯永物業股份有限公司臺北大學停一站停車場,樹林區大義路與學城路口,1,平面式都市計畫停車場,975024268,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月1050元;機車計次每次10元;機車月租每月300元;,0~24時,288244.7886,2759777.756,76,20,
70004,新北市,樹林區,NPSL,樹林區第六停車場,新北市樹林區潭興街文林國小大門口旁,1,平面式都市計畫停車場,975024268,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2600元;身障車月租每月2000元;機車計時每次10元;機車月租每月300元;,0~24時,292828.5,2765549,42,10,
70012,新北市,樹林區,NPSL,聯永物業股份有限公司汐止一站,樹林區復興路202號1~2樓,1,立體式都市計畫停車場,"22465052,2681-9670",小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3400元;小型車月租每月2500元;身障車月租每月2000元;,0~24時,292754,2764752.5,50,10,
140002,新北市,蘆洲區,NPLZ,蘆洲鷺江停車場,蘆洲區民權路26號,1,立體式都市計畫停車場,"8286-6512, 8286-0678",小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3200元;小型車月租每月2500元;身障車月租每月2000元;機車月租每月2000元;,0~24時,298114.5,2775385,456,44,
50009,新北市,新莊區,NPXZ,新莊文化藝術中心地下停車場,新莊區中平路133號B1,2,立體式多目標附建停車場,8992-2549,小型車計時每小時20元;小型車月租每月3000元;,0~24時,294980.9428,2771127.217,65,0,
140033,新北市,蘆洲區,NPLZ,新峰向社區收費停車場,新北市蘆洲區長興路166號,2,立體式建築附設停車空間,82836692,小型車月租每月4800元;,0~24時,296550.3,2775366,15,0,
20114,新北市,三重區,NPSC,翔譽A+停車場,新北市三重區成功路100號B1、B2,2,立體式建築附設停車空間,29731100,小型車計時每小時30元;小型車月租每月4000元;,0~24時,299212.1,2771554,21,0,
130061,新北市,土城區,NPTC,天京停車場,新北市土城區明德路2段62號B2,2,立體式建築附設停車空間,22709730,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3500元;,0~24時,295270.7,2763977,93,0,
170009,新北市,林口區,NPLK,林口區停三停車場,林口區中山路99號,1,立體式都市計畫停車場,2601-0499,小型車計時每小時20元;小型車計時每小時10元;小型車計時每小時30元;小型車月租每月3500元;,0~24時,289259,2774553.5,141,0,
150010,新北市,五股區,NPWG,五股區工商路立體停車場,五股區工商路3號,1,立體式都市計畫停車場,8295-5708,小型車計時每小時20元;小型車計時每小時10元;小型車計時每小時30元;小型車月租每月2400元;機車計次每次10元;,0~24時,294322.5,2775063.5,308,85,
10018,新北市,板橋區,NPBQ,板橋區府中立體停車場,板橋區西門街59號,1,立體式-塔臺都市計畫停車場,"25628211,2969-8466",小型車計時每小時20元;小型車計時每小時30元;小型車月租每月3000元;,0~24時,295844,2767052,158,0,
140034,新北市,蘆洲區,NPLZ,重陽停車場,新北市蘆洲區重陽街46號旁停車場,2,平面式臨時路外停車場,25235000,小型車計時每小時60元;小型車月租每月5000元;,0~24時,298592.4,2775007,29,0,
20053,新北市,三重區,NPSC,台灣家樂福股份有限公司重新分公司停車場,三重區重新路五段654號,2,立體式建築附設停車空間,2999-5000#872,小型車計時每小時50元;機車計時每小時10元;,0~24時,297142.5,2770632.5,502,399,
50110,新北市,新莊區,NPXZ,重新橋停車場,新北市新莊區福美街255號旁,2,平面式臨時路外停車場,800888924,小型車計時每小時80元;小型車月租每月8000元;,0~24時,296487.3,2772106,13,0,
170039,新北市,林口區,NPLK,美河市商場暨里民停車場,新北市林口區文化三路1段356號,2,立體式建築附設停車空間,26068616,小型車計時每小時100元;小型車月租每月5000元;機車計時每次40元;機車月租每月1000元;,0~24時,286767,2773698,2000,1390,
60003,新北市,新店區,NPXD,新店北新公有停車場,新北市新店區北新路一段92號B1及B2,1,立體式多目標附建停車場,2231-6406,小型車計時每小時30元;小型車月租每月4000元;,0~24時,304815,2762435.5,365,62,
50072,新北市,新莊區,NPXZ,新莊國民運動中心停車場,新莊區立德里公園路11號,2,立體式多目標附建停車場,7728-8898#224,小型車計時每小時20元;小型車月租每月3600元;小型車月租每月2880元;身障車月租每月1800元;機車免費免費;,0~24時,295152.1,2770264,344,180,
10050,新北市,板橋區,NPBQ,新北市立江翠國中學生活動中心地下停車場,板橋區松江街63號B1,2,立體式多目標附建停車場,981924598,小型車計時每小時20元;小型車月租每月4000元;,0~24時,297303.5,2769047,49,0,
20065,新北市,三重區,NPSC,疏洪中山棒球場區停車場,新北市三重區疏洪十二路及東西向快速公路八里新店線交叉口,2,平面式臨時路外停車場,29748453,小型車計時每小時20元;小型車計時每小時10元;小型車計次每次100元;小型車計次每次40元;小型車月租每月1800元;,0~24時,297739,2772758.5,109,306,
60082,新北市,新店區,NPXD,新店區新店高中地下停車場,新店區中央路93號B1、B2,1,,29189757,小型車計時每小時30元;小型車月租每月4000元;機車計次每次10元;機車月租每月300元;,0~24時,303931.7,2763023,300,49,
20082,新北市,五股區,NPWG,陽光運河區停車場,新北市五股區疏洪一路與疏洪八路交叉口,1,平面式臨時路外停車場,27057716,;,0~24時,25.07132,121.458828,0,0,
140035,新北市,蘆洲區,NPLZ,Times 蘆洲九芎街第2停車場,新北市蘆洲區九芎街90巷5號旁,2,平面式臨時路外停車場,800888924,小型車計時每小時80元;小型車月租每月8000元;,0~24時,296906.6,2774830,13,0,
150009,新北市,五股區,NPWG,疏洪遙控賽車場區,新北市五股區疏洪一路及疏洪十路交叉口,2,平面式臨時路外停車場,0903-036305,小型車計時每小時20元;小型車計時每小時10元;小型車計次每次100元;小型車計次每次40元;小型車月租每月1800元;,0~24時,297008.5,2773451.5,63,236,
150018,新北市,五股區,NPWG,微風運河二停車場,新北市五股區疏洪一路土地公廟釣魚池旁,1,平面式臨時路外停車場,0927-578175,小型車計時每小時20元;小型車計時每小時10元;小型車計次每次40元;小型車計次每次100元;小型車月租每月1800元;,0~24時,295728,2775015,9,57,
150019,新北市,五股區,NPWG,微風運河3停車場,新北市五股區疏洪一路近微風運河南側,2,平面式臨時路外停車場,0927-578175,小型車計時每小時20元;小型車計時每小時10元;小型車月租每月1800元;,0~24時,295661.2,2775228,76,202,
150020,新北市,五股區,NPWG,五股溼地區停車場,新北市五股區更寮段洲子尾小段26-4地號(成蘆橋下近荒野協會辦公室),2,平面式臨時路外停車場,0927-578175,小型車計時每小時10元;小型車計時每小時20元;小型車月租每月1800元;,0~24時,296108.3,2776716,85,194,
60076,新北市,新店區,NPXD,宏達經營管理顧問有限公司安坑停車場,新北市新店區安和路2段141號B1、1樓,2,立體式建築附設停車空間,29869257,小型車計時每小時30元;小型車月租每月5000元;,0~24時,302419.5,2762947,81,0,
10004,新北市,板橋區,NPBQ,民生花市停車場,民生路2段200及207號對面,1,平面式都市計畫停車場,02-22559110,小型車計時每小時30元;小型車月租每月3500元;小型車月租每月2800元;身障車月租每月2000元;,0~24時,297335,2768249,109,0,
90012,新北市,三峽區,NPSA,臺北大學運動場地下停車場,新北市三峽區大學路151號B2、B3,1,立體式多目標附建停車場,3501-2159、聯絡人:陳麗秋0978-751385,機車免費免費;小型車計時每小時10元;小型車月租每月1200元;,0~24時,287684,2759670,975,315,
50112,新北市,新莊區,NPXZ,中原三平面停車場,新北市新莊區榮華路2段中信國小對面空地,2,平面式臨時路外停車場,27888751,小型車計時每小時30元;小型車月租每月4000元;,0~24時,295333.5,2772025,24,0,
50111,新北市,新莊區,NPXZ,中原四平面停車場,新北市新莊區中富路17號旁空地,2,平面式臨時路外停車場,27888751,小型車計時每小時100元;小型車月租每月4000元;,0~24時,295373.7,2772031,25,0,
60083,新北市,新店區,NPXD,里念停車場,新北市新店區安業街151巷旁空地,2,平面式臨時路外停車場,988387333,大型車計次每次500元;大型車月租每月5500元;,0~24時,302632.7,2763033,0,0,
230017,新北市,八里區,NPBL,愛馬屋八里停車場,新北市八里區中山路一段109號B1,2,立體式建築附設停車空間,23457749,小型車計時每小時40元;小型車月租每月3000元;,0~24時,291943.9,2783592,27,0,
10121,新北市,板橋區,NPBQ,百揚大樓 MEGA TOWEWR 停車場,新北市板橋區新站路18號B2~B4、4~9F,2,立體式-機械建築附設停車空間,7705-4168,小型車計時每小時60元;,0~24時,297110.8,2767353,712,0,
10046,新北市,板橋區,NPBQ,板橋國中地下停車場,板橋區中正路437號B1,1,立體式多目標附建停車場,2965-6235,小型車計時每小時20元;小型車計時每小時30元;小型車計次每次200元;小型車月租每月3800元;,0~24時,295825,2768506,100,0,
150017,新北市,五股區,NPWG,追風廣場區停車場,新北市五股區疏洪一路，追風直排輪競速場旁,2,平面式臨時路外停車場,0927-578175,小型車計時每小時20元;小型車計時每小時10元;小型車計次每次40元;小型車計次每次100元;小型車月租每月1800元;,0~24時,295993.7,2774692,85,0,
150022,新北市,五股區,NPWG,集福里停車場,新北市五股區成泰路22巷29之6號段面高灘地河濱公園,2,平面式臨時路外停車場,0927-578175,小型車計時每小時20元;小型車計時每小時10元;小型車計次每次150元;小型車月租每月1800元;,0~24時,295976.7,2777881,18,0,
30027,新北市,中和區,NPZH,中安停車場,中和區中安街85號,2,立體式-機械多目標附建停車場,2232-9288,小型車月租每月4500元;小型車計時每小時30元;,0~24時,301715.5,2766030,500,0,
20067,新北市,三重區,NPSC,疏洪籃球場區停車場,新北市三重區疏洪十二路及東西向快速公路八里新店線交叉口,2,平面式臨時路外停車場,0927-578106,大型車計時每小時40元;大型車計時每小時20元;大型車月租每月4000元;小型車計時每小時20元;小型車計時每小時10元;小型車計次每次40元;小型車計次每次100元;小型車月租每月1800元;,0~24時,297661.5,2772803,59,225,
10016,新北市,板橋區,NPBQ,溪洲公園平面停車場,新北市板橋區滿平街84巷102號對面,1,平面式臨時路外停車場,26759724,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2500元;,0~24時,293188.5,2764263,60,0,
10021,新北市,板橋區,NPBQ,昌德停車場,新北市板橋區中正路435號,1,平面式臨時路外停車場,26759724,大型車計時每小時40元;大型車計時每小時60元;小型車計時每小時20元;小型車計時每小時30元;大型車月租每月3600元;小型車月租每月2400元;,0~24時,295640.5,2768539,21,5,
10015,新北市,板橋區,NPBQ,崑崙公園平面停車場,板橋區大觀路3段160巷31弄5號對面,1,平面式臨時路外停車場,2682-5469,小型車計時每小時20元;小型車月租每月2500元;,0~24時,293340,2765057.5,56,5,
10108,新北市,板橋區,NPBQ,浮洲橋下平面停車場,板橋區大觀路3段8之1號後方,1,平面式臨時路外停車場,2682-5469,小型車計時每小時20元;小型車月租每月2000元;,0~24時,293886.1,2765341,30,0,
140036,新北市,蘆洲區,NPLZ,嘟嘟房蘆洲2站停車場,新北市蘆洲區三民路505號,2,平面式臨時路外停車場,26550818,小型車計時每次50元;小型車月租每月5000元;,0~24時,296757.1,2775985,29,0,
130019,新北市,土城區,NPTC,宏達經營管理顧問有限公司頂埔停車場,土城區中洲路28巷30號,2,立體式建築附設停車空間,913725070,小型車計時每小時20元;小型車月租每月3000元;,0~24時,291935.5,2761193,49,0,
20021,新北市,三重區,NPSC,新北市三重區行政大樓附設停車場,新北市三重區新北大道一段11號旁,1,立體式-機械建築附設停車空間,8243-1866,小型車計時每小時20元;小型車月租每月4000元;,0~24時,299309.5,2772589.5,79,0,
110050,新北市,汐止區,NPXI,麟旺收費停車場,新北市汐止區長安路17號,2,平面式多目標附建停車場,8648-4747,小型車計時每小時30元;小型車計時每小時20元;小型車月租每月2500元;機車計次每次20元;,0~24時,317400.4,2774601,227,140,
10116,新北市,板橋區,NPBQ,捷運府中站轉乘停車場,新北市板橋區縣民大道一段193號,2,平面式多目標附建停車場,25505600分機3218,機車計次每次20元;機車計次每次30元;機車月租每月300元;,0~24時,296301.3,2766756,0,575,
130010,新北市,土城區,NPTC,捷運永寧站轉乘停車場,新北市土城區中央路3段105號,2,平面式多目標附建停車場,22461708,,0~24時,294012,2762136,202,1137,
130059,新北市,土城區,NPTC,捷運頂埔站轉乘停車場,新北市土城區中央路4段51-6號,2,立體式建築附設停車空間,22461708,小型車計時每小時20元;小型車計時每小時10元;小型車月租每月3000元;小型車月租每月1500元;小型車月租每月1200元;機車計次每次20元;機車月租每月300元;,0~24時,292352,2761368,77,298,
130011,新北市,土城區,NPTC,捷運海山站轉乘停車場,新北市土城區海山路39號,2,立體式多目標附建停車場,2550-5600#3218,小型車計時每小時30元;小型車計時每小時20元;小型車月租每月3500元;小型車月租每月1500元;小型車月租每月1200元;機車計次每次20元;機車月租每月300元;,0~24時,295344.538,2764411,63,99,
130009,新北市,土城區,NPTC,土城區青山停車場,土城區青雲路351-1號旁,1,平面式都市計畫停車場,82629430,小型車計時每小時20元;小型車計時每小時30元;小型車月租每月2000元;,0~24時,296357,2763442,57,10,
10082,新北市,板橋區,NPBQ,亞東停車場,新北市板橋區南雅南路2段25號B1、B2,2,立體式多目標附建停車場,02-77388800,小型車計時每小時30元;小型車計時每小時10元;小型車月租每月3000元;機車計次每次30元;,0~24時,295673,2765528,193,1228,
